Date,Location,Age,Count
1/4/1998,PRH,IMM,10
1/4/1998,SB,BULL-SA4,9
1/4/1998,SB,SA1-3,1
1/4/1998,SB,COW,1
1/4/1998,SB,PUP,1
1/6/1998,NDB,BULL-SA4,7
1/6/1998,NDB,SA1-3,6
1/6/1998,NDB,COW,2
1/6/1998,NDB,PUP,1
1/6/1998,NDB,IMM,4
1/6/1998,PRH,BULL-SA4,20
1/6/1998,PRH,SA1-3,32
1/6/1998,PRH,COW,81
1/6/1998,PRH,PUP,39
1/6/1998,PRH,IMM,17
1/6/1998,SB,BULL-SA4,8
1/6/1998,SB,SA1-3,7
1/6/1998,SB,COW,2
1/6/1998,SB,PUP,1
1/8/1998,NDB,BULL-SA4,8
1/8/1998,NDB,SA1-3,3
1/8/1998,NDB,COW,1
1/8/1998,NDB,PUP,1
1/8/1998,NDB,IMM,8
1/8/1998,PRH,BULL-SA4,26
1/8/1998,PRH,SA1-3,17
1/8/1998,PRH,COW,109
1/8/1998,PRH,PUP,54
1/8/1998,PRH,IMM,9
1/8/1998,SB,BULL-SA4,13
1/8/1998,SB,COW,2
1/8/1998,SB,PUP,1
1/10/1998,NDB,BULL-SA4,9
1/10/1998,NDB,SA1-3,8
1/10/1998,NDB,COW,2
1/10/1998,NDB,PUP,3
1/10/1998,NDB,IMM,7
1/10/1998,PRH,BULL-SA4,19
1/10/1998,PRH,SA1-3,30
1/10/1998,PRH,COW,137
1/10/1998,PRH,PUP,59
1/10/1998,PRH,WNR,1
1/10/1998,PRH,IMM,16
1/10/1998,SB,BULL-SA4,14
1/10/1998,SB,SA1-3,4
1/10/1998,SB,COW,1
1/10/1998,SB,PUP,1
1/13/1998,NDB,BULL-SA4,8
1/13/1998,NDB,SA1-3,17
1/13/1998,NDB,COW,2
1/13/1998,NDB,PUP,3
1/13/1998,NDB,IMM,2
1/13/1998,PRH,BULL-SA4,3
1/13/1998,PRH,SA1-3,1
1/13/1998,PRH,COW,134
1/13/1998,PRH,PUP,63
1/13/1998,PRH,WNR,2
1/13/1998,SB,BULL-SA4,5
1/13/1998,SB,SA1-3,7
1/13/1998,SB,COW,1
1/13/1998,SB,PUP,1
1/19/1998,NDB,BULL-SA4,11
1/19/1998,NDB,SA1-3,23
1/19/1998,NDB,COW,15
1/19/1998,NDB,PUP,9
1/19/1998,NDB,IMM,8
1/19/1998,PRH,BULL-SA4,15
1/19/1998,PRH,SA1-3,12
1/19/1998,PRH,COW,255
1/19/1998,PRH,PUP,145
1/19/1998,PRH,WNR,5
1/19/1998,PRH,IMM,8
1/19/1998,SB,BULL-SA4,13
1/19/1998,SB,SA1-3,5
1/19/1998,SB,COW,1
1/19/1998,SB,PUP,1
1/19/1998,SB,IMM,1
1/21/1998,NDB,BULL-SA4,10
1/21/1998,NDB,SA1-3,18
1/21/1998,NDB,COW,20
1/21/1998,NDB,PUP,13
1/21/1998,NDB,IMM,8
1/21/1998,PRH,BULL-SA4,17
1/21/1998,PRH,SA1-3,14
1/21/1998,PRH,COW,285
1/21/1998,PRH,PUP,158
1/21/1998,PRH,DEADPUP,156
1/21/1998,PRH,WNR,7
1/21/1998,PRH,IMM,3
1/21/1998,SB,BULL-SA4,5
1/21/1998,SB,SA1-3,13
1/21/1998,SB,COW,4
1/21/1998,SB,PUP,1
1/21/1998,SB,IMM,1
1/24/1998,NDB,BULL-SA4,6
1/24/1998,NDB,SA1-3,15
1/24/1998,NDB,COW,20
1/24/1998,NDB,PUP,14
1/24/1998,NDB,WNR,1
1/24/1998,NDB,IMM,7
1/24/1998,PRH,BULL-SA4,16
1/24/1998,PRH,SA1-3,10
1/24/1998,PRH,COW,296
1/24/1998,PRH,PUP,186
1/24/1998,PRH,DEADPUP,1
1/24/1998,PRH,WNR,11
1/24/1998,PRH,IMM,3
1/24/1998,SB,BULL-SA4,5
1/24/1998,SB,SA1-3,14
1/24/1998,SB,COW,3
1/24/1998,SB,PUP,2
1/24/1998,SB,WNR,1
1/24/1998,SB,IMM,1
1/27/1998,NDB,BULL-SA4,11
1/27/1998,NDB,SA1-3,23
1/27/1998,NDB,COW,24
1/27/1998,NDB,PUP,18
1/27/1998,NDB,WNR,2
1/27/1998,NDB,IMM,7
1/27/1998,PRH,BULL-SA4,16
1/27/1998,PRH,SA1-3,12
1/27/1998,PRH,COW,326
1/27/1998,PRH,PUP,169
1/27/1998,PRH,DEADPUP,5
1/27/1998,PRH,WNR,11
1/27/1998,PRH,IMM,1
1/27/1998,SB,BULL-SA4,5
1/27/1998,SB,SA1-3,9
1/27/1998,SB,COW,3
1/27/1998,SB,PUP,3
1/27/1998,SB,WNR,1
1/30/1998,NDB,BULL-SA4,5
1/30/1998,NDB,SA1-3,16
1/30/1998,NDB,COW,29
1/30/1998,NDB,PUP,17
1/30/1998,NDB,WNR,1
1/30/1998,NDB,IMM,3
1/30/1998,PRH,BULL-SA4,8
1/30/1998,PRH,COW,160
1/30/1998,PRH,PUP,116
1/30/1998,PRH,WNR,36
1/30/1998,SB,BULL-SA4,3
1/30/1998,SB,SA1-3,5
1/30/1998,SB,COW,5
1/30/1998,SB,PUP,3
1/30/1998,SB,IMM,1
1/31/1998,NDB,BULL-SA4,8
1/31/1998,NDB,SA1-3,14
1/31/1998,NDB,COW,25
1/31/1998,NDB,PUP,21
1/31/1998,NDB,WNR,1
1/31/1998,NDB,IMM,2
1/31/1998,PRH,BULL-SA4,19
1/31/1998,PRH,SA1-3,7
1/31/1998,PRH,COW,313
1/31/1998,PRH,PUP,168
1/31/1998,PRH,WNR,3
1/31/1998,SB,COW,3
1/31/1998,SB,PUP,3
2/3/1998,NDB,BULL-SA4,15
2/3/1998,NDB,SA1-3,16
2/3/1998,NDB,COW,38
2/3/1998,NDB,PUP,19
2/3/1998,NDB,WNR,2
2/3/1998,NDB,IMM,2
2/3/1998,PRH,BULL-SA4,8
2/3/1998,PRH,COW,144
2/3/1998,PRH,PUP,77
2/3/1998,PRH,WNR,23
2/3/1998,SB,BULL-SA4,7
2/3/1998,SB,SA1-3,3
2/3/1998,SB,COW,7
2/3/1998,SB,PUP,5
2/9/1998,NDB,BULL-SA4,13
2/9/1998,NDB,SA1-3,14
2/9/1998,NDB,COW,53
2/9/1998,NDB,PUP,30
2/9/1998,NDB,WNR,9
2/9/1998,NDB,IMM,3
2/9/1998,PRH,BULL-SA4,7
2/9/1998,PRH,SA1-3,5
2/9/1998,PRH,COW,86
2/9/1998,PRH,PUP,13
2/9/1998,PRH,WNR,5
2/9/1998,SB,BULL-SA4,2
2/9/1998,SB,SA1-3,14
2/9/1998,SB,COW,5
2/9/1998,SB,PUP,5
2/9/1998,SB,WNR,3
2/13/1998,NDB,BULL-SA4,11
2/13/1998,NDB,SA1-3,15
2/13/1998,NDB,COW,49
2/13/1998,NDB,PUP,24
2/13/1998,NDB,WNR,14
2/13/1998,NDB,IMM,3
2/13/1998,PRH,BULL-SA4,8
2/13/1998,PRH,SA1-3,4
2/13/1998,PRH,COW,84
2/13/1998,PRH,PUP,7
2/13/1998,PRH,WNR,9
2/13/1998,SB,BULL-SA4,6
2/13/1998,SB,SA1-3,24
2/13/1998,SB,COW,12
2/13/1998,SB,PUP,8
2/13/1998,SB,WNR,2
2/13/1998,SB,IMM,2
2/15/1998,NDB,BULL-SA4,10
2/15/1998,NDB,SA1-3,15
2/15/1998,NDB,COW,50
2/15/1998,NDB,PUP,19
2/15/1998,NDB,DEADPUP,1
2/15/1998,NDB,WNR,4
2/15/1998,PRH,BULL-SA4,6
2/15/1998,PRH,COW,55
2/15/1998,PRH,PUP,5
2/15/1998,PRH,DEADPUP,4
2/15/1998,PRH,WNR,1
2/15/1998,SB,BULL-SA4,2
2/15/1998,SB,SA1-3,5
2/15/1998,SB,COW,7
2/15/1998,SB,PUP,6
2/17/1998,NDB,BULL-SA4,17
2/17/1998,NDB,SA1-3,12
2/17/1998,NDB,COW,41
2/17/1998,NDB,PUP,23
2/17/1998,NDB,DEADPUP,1
2/17/1998,NDB,WNR,10
2/17/1998,NDB,IMM,5
2/17/1998,PRH,BULL-SA4,7
2/17/1998,PRH,SA1-3,1
2/17/1998,PRH,COW,61
2/17/1998,PRH,PUP,5
2/17/1998,PRH,WNR,5
2/17/1998,SB,BULL-SA4,12
2/17/1998,SB,SA1-3,12
2/17/1998,SB,COW,11
2/17/1998,SB,PUP,6
2/17/1998,SB,WNR,6
2/22/1998,NDB,BULL-SA4,13
2/22/1998,NDB,SA1-3,18
2/22/1998,NDB,COW,27
2/22/1998,NDB,PUP,17
2/22/1998,NDB,WNR,21
2/22/1998,NDB,IMM,3
2/22/1998,PRH,BULL-SA4,3
2/22/1998,PRH,SA1-3,2
2/22/1998,PRH,COW,43
2/22/1998,PRH,PUP,4
2/22/1998,PRH,WNR,5
2/22/1998,SB,BULL-SA4,9
2/22/1998,SB,SA1-3,13
2/22/1998,SB,COW,8
2/22/1998,SB,PUP,6
2/22/1998,SB,WNR,6
2/24/1998,NDB,BULL-SA4,14
2/24/1998,NDB,SA1-3,13
2/24/1998,NDB,COW,23
2/24/1998,NDB,PUP,18
2/24/1998,NDB,WNR,14
2/24/1998,NDB,IMM,1
2/24/1998,PRH,BULL-SA4,7
2/24/1998,PRH,SA1-3,4
2/24/1998,PRH,COW,39
2/24/1998,PRH,PUP,7
2/24/1998,PRH,DEADPUP,4
2/24/1998,PRH,WNR,6
2/24/1998,SB,BULL-SA4,14
2/24/1998,SB,SA1-3,12
2/24/1998,SB,COW,5
2/24/1998,SB,PUP,4
2/24/1998,SB,WNR,9
2/24/1998,SB,IMM,1
3/2/1998,NDB,BULL-SA4,11
3/2/1998,NDB,SA1-3,8
3/2/1998,NDB,COW,11
3/2/1998,NDB,PUP,9
3/2/1998,NDB,WNR,31
3/2/1998,NDB,IMM,2
3/2/1998,PRH,BULL-SA4,6
3/2/1998,PRH,SA1-3,2
3/2/1998,PRH,COW,29
3/2/1998,PRH,PUP,10
3/2/1998,PRH,WNR,4
3/2/1998,SB,BULL-SA4,6
3/2/1998,SB,SA1-3,11
3/2/1998,SB,COW,2
3/2/1998,SB,PUP,1
3/2/1998,SB,WNR,10
3/5/1998,NDB,BULL-SA4,5
3/5/1998,NDB,SA1-3,6
3/5/1998,NDB,COW,9
3/5/1998,NDB,PUP,9
3/5/1998,NDB,WNR,24
3/5/1998,NDB,IMM,1
3/5/1998,PRH,BULL-SA4,9
3/5/1998,PRH,SA1-3,12
3/5/1998,PRH,COW,22
3/5/1998,PRH,PUP,9
3/5/1998,PRH,WNR,8
3/5/1998,SB,BULL-SA4,9
3/5/1998,SB,SA1-3,5
3/5/1998,SB,COW,2
3/5/1998,SB,PUP,2
3/5/1998,SB,WNR,7
3/9/1998,NDB,BULL-SA4,5
3/9/1998,NDB,SA1-3,3
3/9/1998,NDB,COW,3
3/9/1998,NDB,PUP,3
3/9/1998,NDB,WNR,35
3/9/1998,NDB,IMM,3
3/9/1998,PRH,BULL-SA4,6
3/9/1998,PRH,SA1-3,18
3/9/1998,PRH,COW,17
3/9/1998,PRH,PUP,7
3/9/1998,PRH,WNR,8
3/9/1998,PRH,IMM,4
3/9/1998,SB,BULL-SA4,5
3/9/1998,SB,SA1-3,4
3/9/1998,SB,COW,1
3/9/1998,SB,PUP,1
3/9/1998,SB,WNR,8
3/9/1998,SB,IMM,1
3/11/1998,NDB,BULL-SA4,5
3/11/1998,NDB,SA1-3,2
3/11/1998,NDB,COW,1
3/11/1998,NDB,PUP,1
3/11/1998,NDB,WNR,35
3/11/1998,NDB,IMM,3
3/11/1998,PRH,BULL-SA4,7
3/11/1998,PRH,SA1-3,5
3/11/1998,PRH,COW,7
3/11/1998,PRH,PUP,5
3/11/1998,PRH,WNR,6
3/11/1998,PRH,IMM,2
3/11/1998,SB,BULL-SA4,4
3/11/1998,SB,SA1-3,5
3/11/1998,SB,WNR,5
3/11/1998,SB,IMM,1
3/13/1998,NDB,BULL-SA4,6
3/13/1998,NDB,SA1-3,6
3/13/1998,NDB,COW,1
3/13/1998,NDB,PUP,1
3/13/1998,NDB,WNR,37
3/13/1998,NDB,IMM,2
3/13/1998,PRH,BULL-SA4,8
3/13/1998,PRH,SA1-3,5
3/13/1998,PRH,COW,7
3/13/1998,PRH,PUP,5
3/13/1998,PRH,WNR,9
3/13/1998,PRH,IMM,2
3/13/1998,SB,BULL-SA4,1
3/13/1998,SB,WNR,6
3/15/1998,NDB,BULL-SA4,4
3/15/1998,NDB,SA1-3,2
3/15/1998,NDB,WNR,38
3/15/1998,NDB,IMM,1
3/15/1998,PRH,BULL-SA4,6
3/15/1998,PRH,SA1-3,3
3/15/1998,PRH,COW,9
3/15/1998,PRH,PUP,5
3/15/1998,PRH,WNR,6
3/15/1998,SB,SA1-3,3
3/15/1998,SB,WNR,3
3/15/1998,SB,IMM,1
11/3/1998,PRH,IMM,256
11/17/1998,PRH,BULL-SA4,2
11/17/1998,PRH,COW,13
11/17/1998,PRH,IMM,211
11/24/1998,PRH,BULL-SA4,2
11/24/1998,PRH,SA1-3,3
11/24/1998,PRH,COW,4
11/24/1998,PRH,IMM,96
12/1/1998,PRH,BULL-SA4,1
12/1/1998,PRH,SA1-3,4
12/1/1998,PRH,COW,4
12/1/1998,PRH,IMM,93
12/1/1998,SB,BULL-SA4,1
12/9/1998,NDB,BULL-SA4,2
12/9/1998,NDB,YRLNG,1
12/9/1998,PRH,BULL-SA4,2
12/9/1998,PRH,SA1-3,8
12/9/1998,PRH,COW,4
12/9/1998,PRH,IMM,100
12/9/1998,SB,BULL-SA4,1
12/10/1998,NDB,BULL-SA4,2
12/10/1998,PRH,BULL-SA4,5
12/10/1998,PRH,SA1-3,4
12/10/1998,PRH,COW,4
12/10/1998,PRH,IMM,56
12/10/1998,SB,BULL-SA4,2
12/11/1998,NDB,BULL-SA4,2
12/11/1998,NDB,SA1-3,1
12/11/1998,NDB,IMM,1
12/11/1998,PRH,BULL-SA4,5
12/11/1998,PRH,SA1-3,9
12/11/1998,PRH,COW,3
12/11/1998,PRH,IMM,58
12/11/1998,SB,BULL-SA4,3
12/14/1998,NDB,BULL-SA4,3
12/14/1998,NDB,SA1-3,3
12/14/1998,NDB,IMM,1
12/14/1998,PRH,BULL-SA4,8
12/14/1998,PRH,SA1-3,11
12/14/1998,PRH,COW,8
12/14/1998,PRH,PUP,2
12/14/1998,PRH,IMM,67
12/14/1998,SB,BULL-SA4,3
12/14/1998,SB,SA1-3,3
12/16/1998,NDB,BULL-SA4,7
12/16/1998,NDB,SA1-3,1
12/16/1998,NDB,IMM,3
12/16/1998,PRH,BULL-SA4,5
12/16/1998,PRH,SA1-3,5
12/16/1998,PRH,COW,5
12/16/1998,PRH,PUP,2
12/16/1998,PRH,IMM,56
12/16/1998,SB,BULL-SA4,5
12/16/1998,SB,SA1-3,4
12/16/1998,SB,IMM,1
12/18/1998,NDB,BULL-SA4,8
12/18/1998,NDB,SA1-3,1
12/18/1998,NDB,IMM,3
12/18/1998,PRH,BULL-SA4,9
12/18/1998,PRH,SA1-3,9
12/18/1998,PRH,COW,3
12/18/1998,PRH,PUP,2
12/18/1998,PRH,IMM,84
12/18/1998,SB,BULL-SA4,6
12/18/1998,SB,SA1-3,1
12/18/1998,SB,IMM,1
12/21/1998,NDB,BULL-SA4,5
12/21/1998,NDB,SA1-3,2
12/21/1998,NDB,IMM,3
12/21/1998,PRH,BULL-SA4,11
12/21/1998,PRH,SA1-3,19
12/21/1998,PRH,COW,8
12/21/1998,PRH,PUP,3
12/21/1998,PRH,IMM,68
12/21/1998,SB,BULL-SA4,5
12/21/1998,SB,SA1-3,2
12/21/1998,SB,IMM,1
12/23/1998,NDB,BULL-SA4,6
12/23/1998,NDB,SA1-3,1
12/23/1998,NDB,IMM,3
12/23/1998,NDB,YRLNG,3
12/23/1998,PRH,BULL-SA4,6
12/23/1998,PRH,SA1-3,29
12/23/1998,PRH,COW,10
12/23/1998,PRH,PUP,3
12/23/1998,PRH,IMM,55
12/23/1998,PRH,YRLNG,17
12/23/1998,SB,BULL-SA4,4
12/23/1998,SB,SA1-3,2
12/23/1998,SB,IMM,1
12/23/1998,SB,YRLNG,1
12/26/1998,NDB,BULL-SA4,2
12/26/1998,NDB,SA1-3,1
12/26/1998,NDB,IMM,2
12/26/1998,PRH,BULL-SA4,12
12/26/1998,PRH,SA1-3,68
12/26/1998,PRH,COW,14
12/26/1998,PRH,PUP,6
12/26/1998,PRH,IMM,10
12/26/1998,SB,BULL-SA4,5
12/26/1998,SB,SA1-3,2
12/26/1998,SB,IMM,1
12/28/1998,NDB,BULL-SA4,2
12/28/1998,NDB,SA1-3,2
12/28/1998,NDB,IMM,2
12/28/1998,PRH,BULL-SA4,13
12/28/1998,PRH,SA1-3,71
12/28/1998,PRH,COW,16
12/28/1998,PRH,PUP,6
12/28/1998,PRH,IMM,16
12/28/1998,SB,BULL-SA4,6
12/28/1998,SB,SA1-3,2
12/30/1998,NDB,BULL-SA4,6
12/30/1998,NDB,SA1-3,2
12/30/1998,NDB,IMM,2
12/30/1998,PRH,BULL-SA4,12
12/30/1998,PRH,SA1-3,61
12/30/1998,PRH,COW,27
12/30/1998,PRH,PUP,11
12/30/1998,PRH,IMM,30
12/30/1998,SB,BULL-SA4,6
12/30/1998,SB,SA1-3,7
1/1/1999,NDB,BULL-SA4,5
1/1/1999,NDB,SA1-3,4
1/1/1999,NDB,IMM,1
1/1/1999,PRH,BULL-SA4,8
1/1/1999,PRH,SA1-3,49
1/1/1999,PRH,COW,36
1/1/1999,PRH,PUP,11
1/1/1999,PRH,IMM,22
1/1/1999,PRH,YRLNG,28
1/1/1999,SB,BULL-SA4,8
1/1/1999,SB,SA1-3,8
1/5/1999,NDB,BULL-SA4,2
1/5/1999,NDB,SA1-3,2
1/5/1999,NDB,YRLNG,2
1/5/1999,PRH,BULL-SA4,13
1/5/1999,PRH,SA1-3,39
1/5/1999,PRH,COW,74
1/5/1999,PRH,PUP,29
1/5/1999,PRH,IMM,5
1/5/1999,PRH,YRLNG,30
1/5/1999,SB,BULL-SA4,12
1/5/1999,SB,SA1-3,4
1/5/1999,SB,YRLNG,1
1/7/1999,NDB,BULL-SA4,1
1/7/1999,NDB,SA1-3,2
1/7/1999,NDB,COW,1
1/7/1999,NDB,YRLNG,1
1/7/1999,PRH,BULL-SA4,20
1/7/1999,PRH,SA1-3,54
1/7/1999,PRH,COW,105
1/7/1999,PRH,PUP,37
1/7/1999,PRH,DEADPUP,1
1/7/1999,PRH,IMM,4
1/7/1999,PRH,YRLNG,21
1/7/1999,SB,BULL-SA4,10
1/7/1999,SB,SA1-3,4
1/9/1999,NDB,BULL-SA4,6
1/9/1999,NDB,SA1-3,2
1/9/1999,NDB,COW,4
1/9/1999,NDB,PUP,1
1/9/1999,NDB,IMM,1
1/9/1999,NDB,YRLNG,1
1/9/1999,PRH,BULL-SA4,18
1/9/1999,PRH,SA1-3,48
1/9/1999,PRH,COW,140
1/9/1999,PRH,PUP,60
1/9/1999,PRH,DEADPUP,2
1/9/1999,PRH,WNR,1
1/9/1999,PRH,YRLNG,21
1/9/1999,SB,BULL-SA4,10
1/9/1999,SB,SA1-3,4
1/9/1999,SB,COW,1
1/9/1999,SB,YRLNG,1
1/12/1999,NDB,BULL-SA4,3
1/12/1999,NDB,SA1-3,8
1/12/1999,NDB,COW,7
1/12/1999,NDB,PUP,3
1/12/1999,NDB,YRLNG,2
1/12/1999,PRH,BULL-SA4,24
1/12/1999,PRH,SA1-3,54
1/12/1999,PRH,COW,203
1/12/1999,PRH,PUP,115
1/12/1999,PRH,IMM,1
1/12/1999,PRH,YRLNG,24
1/12/1999,SB,BULL-SA4,10
1/12/1999,SB,SA1-3,4
1/12/1999,SB,COW,1
1/12/1999,SB,IMM,1
1/14/1999,NDB,BULL-SA4,6
1/14/1999,NDB,SA1-3,3
1/14/1999,NDB,COW,9
1/14/1999,NDB,PUP,4
1/14/1999,NDB,YRLNG,2
1/14/1999,PRH,BULL-SA4,31
1/14/1999,PRH,SA1-3,34
1/14/1999,PRH,COW,193
1/14/1999,PRH,PUP,120
1/14/1999,PRH,DEADPUP,1
1/14/1999,PRH,WNR,2
1/14/1999,PRH,IMM,5
1/14/1999,PRH,YRLNG,22
1/14/1999,SB,BULL-SA4,10
1/14/1999,SB,SA1-3,5
1/16/1999,NDB,BULL-SA4,10
1/16/1999,NDB,SA1-3,4
1/16/1999,NDB,COW,10
1/16/1999,NDB,PUP,5
1/16/1999,NDB,YRLNG,1
1/16/1999,PRH,BULL-SA4,22
1/16/1999,PRH,SA1-3,36
1/16/1999,PRH,COW,209
1/16/1999,PRH,PUP,122
1/16/1999,PRH,WNR,3
1/16/1999,PRH,IMM,13
1/16/1999,PRH,YRLNG,7
1/16/1999,SB,BULL-SA4,12
1/16/1999,SB,SA1-3,7
1/16/1999,SB,COW,1
1/16/1999,SB,PUP,1
1/19/1999,NDB,BULL-SA4,4
1/19/1999,NDB,SA1-3,16
1/19/1999,NDB,COW,11
1/19/1999,NDB,PUP,7
1/19/1999,NDB,DEADPUP,1
1/19/1999,PRH,BULL-SA4,15
1/19/1999,PRH,SA1-3,25
1/19/1999,PRH,COW,250
1/19/1999,PRH,PUP,133
1/19/1999,PRH,WNR,2
1/19/1999,SB,BULL-SA4,13
1/19/1999,SB,SA1-3,8
1/19/1999,SB,COW,4
1/19/1999,SB,PUP,2
1/19/1999,SB,YRLNG,1
1/21/1999,NDB,BULL-SA4,4
1/21/1999,NDB,SA1-3,2
1/21/1999,NDB,COW,19
1/21/1999,NDB,PUP,11
1/21/1999,NDB,YRLNG,3
1/21/1999,PRH,BULL-SA4,16
1/21/1999,PRH,SA1-3,17
1/21/1999,PRH,COW,238
1/21/1999,PRH,PUP,152
1/21/1999,PRH,DEADPUP,2
1/21/1999,PRH,WNR,5
1/21/1999,PRH,YRLNG,3
1/21/1999,SB,BULL-SA4,14
1/21/1999,SB,SA1-3,11
1/21/1999,SB,COW,4
1/21/1999,SB,PUP,2
1/21/1999,SB,YRLNG,1
1/23/1999,NDB,BULL-SA4,8
1/23/1999,NDB,SA1-3,6
1/23/1999,NDB,COW,26
1/23/1999,NDB,PUP,14
1/23/1999,NDB,DEADPUP,1
1/23/1999,NDB,YRLNG,3
1/23/1999,PRH,BULL-SA4,28
1/23/1999,PRH,SA1-3,25
1/23/1999,PRH,COW,309
1/23/1999,PRH,PUP,203
1/23/1999,PRH,DEADPUP,7
1/23/1999,PRH,WNR,5
1/23/1999,PRH,IMM,3
1/23/1999,SB,BULL-SA4,17
1/23/1999,SB,SA1-3,8
1/23/1999,SB,COW,4
1/23/1999,SB,PUP,3
1/26/1999,NDB,BULL-SA4,8
1/26/1999,NDB,SA1-3,11
1/26/1999,NDB,COW,31
1/26/1999,NDB,PUP,18
1/26/1999,NDB,WNR,1
1/26/1999,NDB,YRLNG,4
1/26/1999,PRH,BULL-SA4,21
1/26/1999,PRH,SA1-3,25
1/26/1999,PRH,COW,280
1/26/1999,PRH,PUP,212
1/26/1999,PRH,DEADPUP,3
1/26/1999,PRH,WNR,7
1/26/1999,PRH,IMM,1
1/26/1999,PRH,YRLNG,4
1/26/1999,SB,BULL-SA4,16
1/26/1999,SB,SA1-3,4
1/26/1999,SB,COW,5
1/26/1999,SB,PUP,4
1/28/1999,NDB,BULL-SA4,3
1/28/1999,NDB,SA1-3,9
1/28/1999,NDB,COW,32
1/28/1999,NDB,PUP,18
1/28/1999,PRH,BULL-SA4,20
1/28/1999,PRH,SA1-3,19
1/28/1999,PRH,COW,290
1/28/1999,PRH,PUP,218
1/28/1999,PRH,DEADPUP,9
1/28/1999,PRH,WNR,7
1/28/1999,PRH,YRLNG,7
1/28/1999,SB,BULL-SA4,12
1/28/1999,SB,SA1-3,4
1/28/1999,SB,COW,5
1/28/1999,SB,PUP,4
1/29/1999,NDB,BULL-SA4,8
1/29/1999,NDB,SA1-3,5
1/29/1999,NDB,COW,42
1/29/1999,NDB,PUP,28
1/29/1999,NDB,IMM,1
1/29/1999,NDB,YRLNG,1
1/29/1999,PRH,BULL-SA4,15
1/29/1999,PRH,SA1-3,32
1/29/1999,PRH,COW,308
1/29/1999,PRH,PUP,273
1/29/1999,PRH,WNR,39
1/29/1999,SB,BULL-SA4,12
1/29/1999,SB,SA1-3,9
1/29/1999,SB,COW,6
1/29/1999,SB,PUP,5
2/3/1999,NDB,BULL-SA4,8
2/3/1999,NDB,SA1-3,1
2/3/1999,NDB,COW,41
2/3/1999,NDB,PUP,42
2/3/1999,NDB,WNR,1
2/3/1999,PRH,BULL-SA4,30
2/3/1999,PRH,SA1-3,19
2/3/1999,PRH,COW,305
2/3/1999,PRH,PUP,288
2/3/1999,PRH,DEADPUP,12
2/3/1999,PRH,WNR,39
2/3/1999,PRH,IMM,1
2/3/1999,SB,BULL-SA4,8
2/3/1999,SB,SA1-3,2
2/3/1999,SB,COW,6
2/3/1999,SB,PUP,5
2/4/1999,NDB,BULL-SA4,5
2/4/1999,NDB,SA1-3,2
2/4/1999,NDB,COW,42
2/4/1999,NDB,PUP,37
2/4/1999,NDB,DEADPUP,1
2/4/1999,NDB,WNR,1
2/4/1999,PRH,BULL-SA4,18
2/4/1999,PRH,SA1-3,23
2/4/1999,PRH,COW,245
2/4/1999,PRH,PUP,184
2/4/1999,PRH,DEADPUP,11
2/4/1999,PRH,WNR,42
2/4/1999,PRH,YRLNG,1
2/4/1999,SB,BULL-SA4,9
2/4/1999,SB,SA1-3,4
2/4/1999,SB,COW,6
2/4/1999,SB,PUP,5
2/5/1999,NDB,BULL-SA4,8
2/5/1999,NDB,SA1-3,7
2/5/1999,NDB,COW,42
2/5/1999,NDB,PUP,41
2/5/1999,NDB,WNR,1
2/5/1999,PRH,BULL-SA4,23
2/5/1999,PRH,SA1-3,21
2/5/1999,PRH,COW,198
2/5/1999,PRH,PUP,154
2/5/1999,PRH,DEADPUP,7
2/5/1999,PRH,WNR,78
2/5/1999,SB,BULL-SA4,13
2/5/1999,SB,SA1-3,7
2/5/1999,SB,COW,7
2/5/1999,SB,PUP,5
2/5/1999,SB,YRLNG,1
2/9/1999,NDB,BULL-SA4,9
2/9/1999,NDB,SA1-3,7
2/9/1999,NDB,COW,39
2/9/1999,NDB,PUP,36
2/9/1999,NDB,WNR,2
2/9/1999,NDB,YRLNG,2
2/9/1999,PRH,BULL-SA4,30
2/9/1999,PRH,SA1-3,23
2/9/1999,PRH,COW,228
2/9/1999,PRH,PUP,162
2/9/1999,PRH,WNR,68
2/9/1999,PRH,YRLNG,1
2/9/1999,SB,BULL-SA4,8
2/9/1999,SB,SA1-3,9
2/9/1999,SB,COW,7
2/9/1999,SB,PUP,6
2/11/1999,NDB,BULL-SA4,7
2/11/1999,NDB,SA1-3,4
2/11/1999,NDB,COW,39
2/11/1999,NDB,PUP,32
2/11/1999,NDB,WNR,4
2/11/1999,NDB,YRLNG,2
2/11/1999,PRH,BULL-SA4,29
2/11/1999,PRH,SA1-3,20
2/11/1999,PRH,COW,267
2/11/1999,PRH,PUP,122
2/11/1999,PRH,DEADPUP,10
2/11/1999,PRH,WNR,98
2/11/1999,SB,BULL-SA4,9
2/11/1999,SB,SA1-3,5
2/11/1999,SB,COW,6
2/11/1999,SB,PUP,6
2/11/1999,SB,WNR,1
2/13/1999,NDB,BULL-SA4,5
2/13/1999,NDB,SA1-3,7
2/13/1999,NDB,COW,34
2/13/1999,NDB,PUP,29
2/13/1999,NDB,WNR,9
2/13/1999,NDB,YRLNG,1
2/13/1999,PRH,BULL-SA4,19
2/13/1999,PRH,SA1-3,24
2/13/1999,PRH,COW,127
2/13/1999,PRH,PUP,104
2/13/1999,PRH,DEADPUP,3
2/13/1999,PRH,WNR,125
2/13/1999,SB,BULL-SA4,7
2/13/1999,SB,SA1-3,7
