Date,Location,Age,Count
2/23/2012,South Beach,BULL-SA4,17
2/23/2012,South Beach,SA1-3,10
2/23/2012,South Beach,COW,1
2/23/2012,South Beach,DEADPUP,1
2/23/2012,South Beach,WNR,35
2/28/2012,Drakes Beach,BULL-SA4,26
2/28/2012,Drakes Beach,SA1-3,21
2/28/2012,Drakes Beach,COW,15
2/28/2012,Drakes Beach,PUP,13
2/28/2012,Drakes Beach,DEADPUP,3
2/28/2012,Drakes Beach,WNR,434
2/28/2012,Drakes Beach,YRLNG,2
2/28/2012,PR Headlands,BULL-SA4,17
2/28/2012,PR Headlands,SA1-3,21
2/28/2012,PR Headlands,COW,9
2/28/2012,PR Headlands,PUP,7
2/28/2012,PR Headlands,WNR,160
2/28/2012,PR Headlands,YRLNG,2
2/28/2012,South Beach,BULL-SA4,12
2/28/2012,South Beach,SA1-3,7
2/28/2012,South Beach,WNR,38
3/7/2012,Drakes Beach,BULL-SA4,23
3/7/2012,Drakes Beach,SA1-3,22
3/7/2012,Drakes Beach,COW,7
3/7/2012,Drakes Beach,PUP,5
3/7/2012,Drakes Beach,DEADPUP,1
3/7/2012,Drakes Beach,WNR,474
3/7/2012,Drakes Beach,IMM,10
3/7/2012,Drakes Beach,YRLNG,6
3/7/2012,PR Headlands,BULL-SA4,11
3/7/2012,PR Headlands,SA1-3,14
3/7/2012,PR Headlands,COW,6
3/7/2012,PR Headlands,PUP,3
3/7/2012,PR Headlands,WNR,181
3/7/2012,PR Headlands,YRLNG,2
3/7/2012,South Beach,BULL-SA4,5
3/7/2012,South Beach,SA1-3,2
3/7/2012,South Beach,WNR,35
12/6/2012,Drakes Beach,BULL-SA4,6
12/6/2012,Drakes Beach,SA1-3,6
12/6/2012,Drakes Beach,IMM,61
12/6/2012,Drakes Beach,YRLNG,113
12/6/2012,PR Headlands,BULL-SA4,6
12/6/2012,PR Headlands,SA1-3,14
12/6/2012,PR Headlands,COW,1
12/6/2012,PR Headlands,IMM,110
12/6/2012,PR Headlands,YRLNG,79
12/6/2012,South Beach,BULL-SA4,1
12/6/2012,South Beach,YRLNG,3
12/12/2012,Drakes Beach,BULL-SA4,4
12/12/2012,Drakes Beach,SA1-3,18
12/12/2012,Drakes Beach,IMM,30
12/12/2012,Drakes Beach,YRLNG,104
12/12/2012,PR Headlands,BULL-SA4,11
12/12/2012,PR Headlands,SA1-3,42
12/12/2012,PR Headlands,COW,3
12/12/2012,PR Headlands,IMM,43
12/12/2012,PR Headlands,YRLNG,65
12/12/2012,South Beach,BULL-SA4,1
12/12/2012,South Beach,YRLNG,4
12/18/2012,Drakes Beach,BULL-SA4,11
12/18/2012,Drakes Beach,SA1-3,25
12/18/2012,Drakes Beach,COW,2
12/18/2012,Drakes Beach,IMM,14
12/18/2012,Drakes Beach,YRLNG,89
12/18/2012,PR Headlands,BULL-SA4,7
12/18/2012,PR Headlands,SA1-3,57
12/18/2012,PR Headlands,COW,5
12/18/2012,PR Headlands,PUP,1
12/18/2012,PR Headlands,IMM,17
12/18/2012,PR Headlands,YRLNG,70
12/18/2012,South Beach,BULL-SA4,4
12/18/2012,South Beach,SA1-3,1
12/18/2012,South Beach,YRLNG,1
12/28/2012,Drakes Beach,BULL-SA4,13
12/28/2012,Drakes Beach,SA1-3,21
12/28/2012,Drakes Beach,COW,22
12/28/2012,Drakes Beach,PUP,4
12/28/2012,Drakes Beach,IMM,43
12/28/2012,Drakes Beach,YRLNG,68
12/28/2012,PR Headlands,BULL-SA4,11
12/28/2012,PR Headlands,SA1-3,53
12/28/2012,PR Headlands,COW,23
12/28/2012,PR Headlands,PUP,9
12/28/2012,PR Headlands,IMM,29
12/28/2012,South Beach,BULL-SA4,5
12/28/2012,South Beach,SA1-3,5
12/28/2012,South Beach,COW,1
12/28/2012,South Beach,IMM,1
1/3/2013,Drakes Beach,BULL-SA4,19
1/3/2013,Drakes Beach,SA1-3,62
1/3/2013,Drakes Beach,COW,70
1/3/2013,Drakes Beach,PUP,31
1/3/2013,Drakes Beach,IMM,31
1/3/2013,Drakes Beach,YRLNG,49
1/3/2013,PR Headlands,BULL-SA4,15
1/3/2013,PR Headlands,SA1-3,32
1/3/2013,PR Headlands,COW,63
1/3/2013,PR Headlands,PUP,25
1/3/2013,PR Headlands,IMM,13
1/3/2013,PR Headlands,YRLNG,52
1/3/2013,South Beach,BULL-SA4,10
1/3/2013,South Beach,SA1-3,3
1/3/2013,South Beach,COW,3
1/3/2013,South Beach,PUP,2
1/3/2013,South Beach,YRLNG,1
1/8/2013,Drakes Beach,BULL-SA4,18
1/8/2013,Drakes Beach,SA1-3,61
1/8/2013,Drakes Beach,COW,170
1/8/2013,Drakes Beach,PUP,61
1/8/2013,Drakes Beach,IMM,5
1/8/2013,Drakes Beach,YRLNG,39
1/8/2013,PR Headlands,BULL-SA4,15
1/8/2013,PR Headlands,SA1-3,37
1/8/2013,PR Headlands,COW,116
1/8/2013,PR Headlands,PUP,52
1/8/2013,PR Headlands,IMM,7
1/8/2013,PR Headlands,YRLNG,36
1/8/2013,South Beach,BULL-SA4,9
1/8/2013,South Beach,SA1-3,2
1/8/2013,South Beach,COW,5
1/8/2013,South Beach,PUP,2
1/8/2013,South Beach,YRLNG,1
1/10/2013,Drakes Beach,BULL-SA4,16
1/10/2013,Drakes Beach,SA1-3,47
1/10/2013,Drakes Beach,COW,174
1/10/2013,Drakes Beach,PUP,93
1/10/2013,Drakes Beach,DEADPUP,1
1/10/2013,Drakes Beach,IMM,18
1/10/2013,Drakes Beach,YRLNG,27
1/10/2013,PR Headlands,BULL-SA4,13
1/10/2013,PR Headlands,SA1-3,29
1/10/2013,PR Headlands,COW,131
1/10/2013,PR Headlands,PUP,63
1/10/2013,PR Headlands,IMM,12
1/10/2013,PR Headlands,YRLNG,28
1/10/2013,South Beach,BULL-SA4,6
1/10/2013,South Beach,SA1-3,8
1/10/2013,South Beach,COW,10
1/10/2013,South Beach,PUP,4
1/10/2013,South Beach,YRLNG,1
1/15/2013,Drakes Beach,BULL-SA4,19
1/15/2013,Drakes Beach,SA1-3,48
1/15/2013,Drakes Beach,COW,388
1/15/2013,Drakes Beach,PUP,177
1/15/2013,Drakes Beach,DEADPUP,1
1/15/2013,Drakes Beach,IMM,5
1/15/2013,Drakes Beach,YRLNG,18
1/15/2013,PR Headlands,BULL-SA4,15
1/15/2013,PR Headlands,SA1-3,35
1/15/2013,PR Headlands,COW,221
1/15/2013,PR Headlands,PUP,129
1/15/2013,PR Headlands,DEADPUP,2
1/15/2013,PR Headlands,YRLNG,27
1/15/2013,South Beach,BULL-SA4,8
1/15/2013,South Beach,SA1-3,5
1/15/2013,South Beach,COW,17
1/15/2013,South Beach,PUP,9
1/17/2013,Drakes Beach,BULL-SA4,18
1/17/2013,Drakes Beach,SA1-3,35
1/17/2013,Drakes Beach,COW,416
1/17/2013,Drakes Beach,PUP,247
1/17/2013,Drakes Beach,DEADPUP,3
1/17/2013,Drakes Beach,YRLNG,22
1/17/2013,PR Headlands,BULL-SA4,20
1/17/2013,PR Headlands,SA1-3,27
1/17/2013,PR Headlands,COW,238
1/17/2013,PR Headlands,PUP,163
1/17/2013,PR Headlands,DEADPUP,3
1/17/2013,PR Headlands,IMM,2
1/17/2013,PR Headlands,YRLNG,18
1/17/2013,South Beach,BULL-SA4,7
1/17/2013,South Beach,SA1-3,3
1/17/2013,South Beach,COW,21
1/17/2013,South Beach,PUP,10
1/22/2013,Drakes Beach,BULL-SA4,22
1/22/2013,Drakes Beach,SA1-3,14
1/22/2013,Drakes Beach,COW,490
1/22/2013,Drakes Beach,PUP,349
1/22/2013,Drakes Beach,DEADPUP,8
1/22/2013,Drakes Beach,WNR,3
1/22/2013,Drakes Beach,YRLNG,9
1/22/2013,PR Headlands,BULL-SA4,18
1/22/2013,PR Headlands,SA1-3,23
1/22/2013,PR Headlands,COW,264
1/22/2013,PR Headlands,PUP,209
1/22/2013,PR Headlands,DEADPUP,7
1/22/2013,PR Headlands,WNR,5
1/22/2013,PR Headlands,IMM,1
1/22/2013,PR Headlands,YRLNG,3
1/22/2013,South Beach,BULL-SA4,7
1/22/2013,South Beach,SA1-3,3
1/22/2013,South Beach,COW,24
1/22/2013,South Beach,PUP,19
1/22/2013,South Beach,YRLNG,2
1/24/2013,Drakes Beach,BULL-SA4,21
1/24/2013,Drakes Beach,SA1-3,43
1/24/2013,Drakes Beach,COW,495
1/24/2013,Drakes Beach,PUP,363
1/24/2013,Drakes Beach,DEADPUP,8
1/24/2013,Drakes Beach,WNR,7
1/24/2013,Drakes Beach,IMM,2
1/24/2013,Drakes Beach,YRLNG,5
1/24/2013,PR Headlands,BULL-SA4,17
1/24/2013,PR Headlands,SA1-3,27
1/24/2013,PR Headlands,COW,238
1/24/2013,PR Headlands,PUP,183
1/24/2013,PR Headlands,DEADPUP,4
1/24/2013,PR Headlands,WNR,12
1/24/2013,PR Headlands,IMM,1
1/24/2013,PR Headlands,YRLNG,1
1/24/2013,South Beach,BULL-SA4,8
1/24/2013,South Beach,SA1-3,4
1/24/2013,South Beach,COW,25
1/24/2013,South Beach,PUP,23
1/29/2013,Drakes Beach,BULL-SA4,23
1/29/2013,Drakes Beach,SA1-3,38
1/29/2013,Drakes Beach,COW,523
1/29/2013,Drakes Beach,PUP,411
1/29/2013,Drakes Beach,DEADPUP,6
1/29/2013,Drakes Beach,WNR,29
1/29/2013,Drakes Beach,IMM,2
1/29/2013,Drakes Beach,YRLNG,4
1/29/2013,PR Headlands,BULL-SA4,20
1/29/2013,PR Headlands,SA1-3,21
1/29/2013,PR Headlands,COW,275
1/29/2013,PR Headlands,PUP,250
1/29/2013,PR Headlands,DEADPUP,4
1/29/2013,PR Headlands,WNR,13
1/29/2013,PR Headlands,YRLNG,2
1/29/2013,South Beach,BULL-SA4,7
1/29/2013,South Beach,SA1-3,4
1/29/2013,South Beach,COW,26
1/29/2013,South Beach,PUP,23
1/29/2013,South Beach,WNR,2
1/31/2013,Drakes Beach,BULL-SA4,30
1/31/2013,Drakes Beach,SA1-3,39
1/31/2013,Drakes Beach,COW,509
1/31/2013,Drakes Beach,PUP,433
1/31/2013,Drakes Beach,DEADPUP,6
1/31/2013,Drakes Beach,WNR,38
1/31/2013,Drakes Beach,IMM,4
1/31/2013,Drakes Beach,YRLNG,4
1/31/2013,PR Headlands,BULL-SA4,23
1/31/2013,PR Headlands,SA1-3,25
1/31/2013,PR Headlands,COW,286
1/31/2013,PR Headlands,PUP,263
1/31/2013,PR Headlands,DEADPUP,8
1/31/2013,PR Headlands,WNR,18
1/31/2013,PR Headlands,IMM,2
1/31/2013,PR Headlands,YRLNG,1
1/31/2013,South Beach,BULL-SA4,9
1/31/2013,South Beach,SA1-3,3
1/31/2013,South Beach,COW,24
1/31/2013,South Beach,PUP,23
1/31/2013,South Beach,WNR,3
2/5/2013,Drakes Beach,BULL-SA4,25
2/5/2013,Drakes Beach,SA1-3,47
2/5/2013,Drakes Beach,COW,444
2/5/2013,Drakes Beach,PUP,409
2/5/2013,Drakes Beach,DEADPUP,8
2/5/2013,Drakes Beach,WNR,89
2/5/2013,Drakes Beach,YRLNG,4
2/5/2013,PR Headlands,BULL-SA4,31
2/5/2013,PR Headlands,SA1-3,18
2/5/2013,PR Headlands,COW,213
2/5/2013,PR Headlands,PUP,194
2/5/2013,PR Headlands,DEADPUP,3
2/5/2013,PR Headlands,WNR,55
2/5/2013,PR Headlands,IMM,2
2/5/2013,South Beach,BULL-SA4,10
2/5/2013,South Beach,SA1-3,2
2/5/2013,South Beach,COW,23
2/5/2013,South Beach,PUP,24
2/5/2013,South Beach,WNR,4
2/7/2013,Drakes Beach,BULL-SA4,35
2/7/2013,Drakes Beach,SA1-3,34
2/7/2013,Drakes Beach,COW,395
2/7/2013,Drakes Beach,PUP,342
2/7/2013,Drakes Beach,DEADPUP,8
2/7/2013,Drakes Beach,WNR,113
2/7/2013,Drakes Beach,IMM,2
2/7/2013,Drakes Beach,YRLNG,5
2/7/2013,PR Headlands,BULL-SA4,26
2/7/2013,PR Headlands,SA1-3,17
2/7/2013,PR Headlands,COW,201
2/7/2013,PR Headlands,PUP,185
2/7/2013,PR Headlands,DEADPUP,5
2/7/2013,PR Headlands,WNR,71
2/7/2013,PR Headlands,IMM,1
2/7/2013,PR Headlands,YRLNG,1
2/7/2013,South Beach,BULL-SA4,6
2/7/2013,South Beach,SA1-3,9
2/7/2013,South Beach,COW,19
2/7/2013,South Beach,PUP,19
2/7/2013,South Beach,WNR,7
2/12/2013,Drakes Beach,BULL-SA4,23
2/12/2013,Drakes Beach,SA1-3,38
2/12/2013,Drakes Beach,COW,266
2/12/2013,Drakes Beach,PUP,257
2/12/2013,Drakes Beach,DEADPUP,7
2/12/2013,Drakes Beach,WNR,188
2/12/2013,Drakes Beach,IMM,2
2/12/2013,Drakes Beach,YRLNG,4
2/12/2013,PR Headlands,BULL-SA4,23
2/12/2013,PR Headlands,SA1-3,20
2/12/2013,PR Headlands,COW,129
2/12/2013,PR Headlands,PUP,127
2/12/2013,PR Headlands,DEADPUP,2
2/12/2013,PR Headlands,WNR,118
2/12/2013,PR Headlands,IMM,1
2/12/2013,South Beach,BULL-SA4,8
2/12/2013,South Beach,SA1-3,5
2/12/2013,South Beach,COW,16
2/12/2013,South Beach,PUP,17
2/12/2013,South Beach,WNR,12
2/14/2013,Drakes Beach,BULL-SA4,28
2/14/2013,Drakes Beach,SA1-3,46
2/14/2013,Drakes Beach,COW,255
2/14/2013,Drakes Beach,PUP,243
2/14/2013,Drakes Beach,DEADPUP,8
2/14/2013,Drakes Beach,WNR,238
2/14/2013,Drakes Beach,IMM,2
2/14/2013,Drakes Beach,YRLNG,2
2/14/2013,PR Headlands,BULL-SA4,25
2/14/2013,PR Headlands,SA1-3,14
2/14/2013,PR Headlands,COW,108
2/14/2013,PR Headlands,PUP,109
2/14/2013,PR Headlands,DEADPUP,3
2/14/2013,PR Headlands,WNR,140
2/14/2013,South Beach,BULL-SA4,8
2/14/2013,South Beach,SA1-3,6
2/14/2013,South Beach,COW,12
2/14/2013,South Beach,PUP,11
2/14/2013,South Beach,WNR,11
2/19/2013,Drakes Beach,BULL-SA4,34
2/19/2013,Drakes Beach,SA1-3,39
2/19/2013,Drakes Beach,COW,135
2/19/2013,Drakes Beach,PUP,130
2/19/2013,Drakes Beach,DEADPUP,4
2/19/2013,Drakes Beach,WNR,344
2/19/2013,Drakes Beach,YRLNG,1
2/19/2013,PR Headlands,BULL-SA4,20
2/19/2013,PR Headlands,SA1-3,12
2/19/2013,PR Headlands,COW,44
2/19/2013,PR Headlands,PUP,41
2/19/2013,PR Headlands,DEADPUP,2
2/19/2013,PR Headlands,WNR,200
2/19/2013,PR Headlands,IMM,1
2/19/2013,South Beach,BULL-SA4,9
2/19/2013,South Beach,SA1-3,6
2/19/2013,South Beach,COW,6
2/19/2013,South Beach,PUP,5
2/19/2013,South Beach,WNR,24
2/19/2013,South Beach,YRLNG,1
2/21/2013,Drakes Beach,BULL-SA4,35
2/21/2013,Drakes Beach,SA1-3,39
2/21/2013,Drakes Beach,COW,99
2/21/2013,Drakes Beach,PUP,96
2/21/2013,Drakes Beach,DEADPUP,4
2/21/2013,Drakes Beach,WNR,385
2/21/2013,Drakes Beach,IMM,2
2/21/2013,Drakes Beach,YRLNG,5
2/21/2013,PR Headlands,BULL-SA4,24
2/21/2013,PR Headlands,SA1-3,12
2/21/2013,PR Headlands,COW,37
2/21/2013,PR Headlands,PUP,31
2/21/2013,PR Headlands,DEADPUP,4
2/21/2013,PR Headlands,WNR,208
2/21/2013,South Beach,BULL-SA4,7
2/21/2013,South Beach,SA1-3,4
2/21/2013,South Beach,COW,4
2/21/2013,South Beach,PUP,4
2/21/2013,South Beach,WNR,24
2/25/2013,Drakes Beach,BULL-SA4,28
2/25/2013,Drakes Beach,SA1-3,41
2/25/2013,Drakes Beach,COW,56
2/25/2013,Drakes Beach,PUP,50
2/25/2013,Drakes Beach,DEADPUP,5
2/25/2013,Drakes Beach,WNR,425
2/25/2013,Drakes Beach,YRLNG,4
2/25/2013,PR Headlands,BULL-SA4,16
2/25/2013,PR Headlands,SA1-3,8
2/25/2013,PR Headlands,COW,17
2/25/2013,PR Headlands,PUP,15
2/25/2013,PR Headlands,DEADPUP,4
2/25/2013,PR Headlands,WNR,247
2/25/2013,South Beach,BULL-SA4,9
2/25/2013,South Beach,SA1-3,3
2/25/2013,South Beach,WNR,29
3/5/2013,Drakes Beach,BULL-SA4,22
3/5/2013,Drakes Beach,SA1-3,28
3/5/2013,Drakes Beach,COW,6
3/5/2013,Drakes Beach,PUP,3
3/5/2013,Drakes Beach,WNR,459
3/5/2013,Drakes Beach,IMM,2
3/5/2013,Drakes Beach,YRLNG,3
3/5/2013,PR Headlands,BULL-SA4,15
3/5/2013,PR Headlands,SA1-3,7
3/5/2013,PR Headlands,COW,5
3/5/2013,PR Headlands,PUP,4
3/5/2013,PR Headlands,DEADPUP,3
3/5/2013,PR Headlands,WNR,244
3/5/2013,PR Headlands,IMM,1
3/5/2013,PR Headlands,YRLNG,1
3/5/2013,South Beach,BULL-SA4,5
3/5/2013,South Beach,SA1-3,3
3/5/2013,South Beach,WNR,20
11/26/2013,Drakes Beach,BULL-SA4,4
11/26/2013,Drakes Beach,SA1-3,1
11/26/2013,Drakes Beach,IMM,361
11/26/2013,PR Headlands,BULL-SA4,3
11/26/2013,PR Headlands,SA1-3,3
11/26/2013,PR Headlands,IMM,131
11/26/2013,South Beach,BULL-SA4,1
12/12/2013,Drakes Beach,BULL-SA4,7
12/12/2013,Drakes Beach,SA1-3,17
12/12/2013,Drakes Beach,COW,1
12/12/2013,Drakes Beach,IMM,32
12/12/2013,Drakes Beach,YRLNG,184
12/12/2013,PR Headlands,BULL-SA4,14
12/12/2013,PR Headlands,SA1-3,55
12/12/2013,PR Headlands,COW,3
12/12/2013,PR Headlands,IMM,44
12/12/2013,PR Headlands,YRLNG,174
12/12/2013,South Beach,BULL-SA4,4
12/12/2013,South Beach,YRLNG,1
12/17/2013,Drakes Beach,BULL-SA4,10
12/17/2013,Drakes Beach,SA1-3,26
12/17/2013,Drakes Beach,COW,2
12/17/2013,Drakes Beach,IMM,15
12/17/2013,Drakes Beach,YRLNG,173
12/17/2013,PR Headlands,BULL-SA4,10
12/17/2013,PR Headlands,SA1-3,44
12/17/2013,PR Headlands,COW,2
12/17/2013,PR Headlands,PUP,1
12/17/2013,PR Headlands,IMM,36
12/17/2013,PR Headlands,YRLNG,97
12/17/2013,South Beach,BULL-SA4,3
12/17/2013,South Beach,SA1-3,1
12/23/2013,Drakes Beach,BULL-SA4,13
12/23/2013,Drakes Beach,SA1-3,16
12/23/2013,Drakes Beach,COW,7
12/23/2013,Drakes Beach,IMM,22
12/23/2013,Drakes Beach,YRLNG,98
12/23/2013,PR Headlands,BULL-SA4,26
12/23/2013,PR Headlands,SA1-3,44
12/23/2013,PR Headlands,COW,24
12/23/2013,PR Headlands,PUP,2
12/23/2013,PR Headlands,IMM,149
12/23/2013,PR Headlands,YRLNG,20
12/23/2013,South Beach,BULL-SA4,3
12/23/2013,South Beach,SA1-3,5
12/27/2013,Drakes Beach,BULL-SA4,18
12/27/2013,Drakes Beach,SA1-3,45
12/27/2013,Drakes Beach,COW,17
12/27/2013,Drakes Beach,IMM,12
12/27/2013,Drakes Beach,YRLNG,74
12/27/2013,PR Headlands,BULL-SA4,16
12/27/2013,PR Headlands,SA1-3,60
12/27/2013,PR Headlands,COW,28
12/27/2013,PR Headlands,PUP,6
12/27/2013,PR Headlands,IMM,14
12/27/2013,PR Headlands,YRLNG,49
12/27/2013,South Beach,BULL-SA4,2
12/27/2013,South Beach,SA1-3,3
12/27/2013,South Beach,COW,1
12/27/2013,South Beach,YRLNG,2
12/31/2013,Drakes Beach,BULL-SA4,18
12/31/2013,Drakes Beach,SA1-3,54
12/31/2013,Drakes Beach,COW,54
12/31/2013,Drakes Beach,PUP,9
12/31/2013,Drakes Beach,IMM,15
12/31/2013,Drakes Beach,YRLNG,53
12/31/2013,PR Headlands,BULL-SA4,21
12/31/2013,PR Headlands,SA1-3,48
12/31/2013,PR Headlands,COW,54
12/31/2013,PR Headlands,PUP,14
12/31/2013,PR Headlands,IMM,8
12/31/2013,PR Headlands,YRLNG,58
12/31/2013,South Beach,BULL-SA4,5
12/31/2013,South Beach,SA1-3,7
12/31/2013,South Beach,COW,1
1/2/2014,Drakes Beach,BULL-SA4,19
1/2/2014,Drakes Beach,SA1-3,36
1/2/2014,Drakes Beach,COW,53
1/2/2014,Drakes Beach,PUP,13
1/2/2014,Drakes Beach,IMM,7
1/2/2014,Drakes Beach,YRLNG,45
1/2/2014,PR Headlands,BULL-SA4,19
1/2/2014,PR Headlands,SA1-3,39
1/2/2014,PR Headlands,COW,70
1/2/2014,PR Headlands,PUP,20
1/2/2014,PR Headlands,YRLNG,57
1/2/2014,South Beach,BULL-SA4,6
1/2/2014,South Beach,SA1-3,1
1/2/2014,South Beach,COW,1
1/2/2014,South Beach,YRLNG,1
1/6/2014,Drakes Beach,BULL-SA4,22
1/6/2014,Drakes Beach,SA1-3,39
1/6/2014,Drakes Beach,COW,128
1/6/2014,Drakes Beach,PUP,45
1/6/2014,Drakes Beach,IMM,3
1/6/2014,Drakes Beach,YRLNG,23
1/6/2014,PR Headlands,BULL-SA4,22
1/6/2014,PR Headlands,SA1-3,44
1/6/2014,PR Headlands,COW,119
1/6/2014,PR Headlands,PUP,62
1/6/2014,PR Headlands,DEADPUP,2
1/6/2014,PR Headlands,YRLNG,47
1/6/2014,South Beach,BULL-SA4,6
1/6/2014,South Beach,SA1-3,1
1/6/2014,South Beach,COW,2
1/9/2014,Drakes Beach,BULL-SA4,31
1/9/2014,Drakes Beach,SA1-3,54
1/9/2014,Drakes Beach,COW,168
1/9/2014,Drakes Beach,PUP,73
1/9/2014,Drakes Beach,YRLNG,28
1/9/2014,PR Headlands,BULL-SA4,29
1/9/2014,PR Headlands,SA1-3,40
1/9/2014,PR Headlands,COW,135
1/9/2014,PR Headlands,PUP,79
1/9/2014,PR Headlands,DEADPUP,1
1/9/2014,PR Headlands,IMM,2
1/9/2014,PR Headlands,YRLNG,27
1/9/2014,South Beach,BULL-SA4,6
1/9/2014,South Beach,SA1-3,2
1/9/2014,South Beach,COW,4
1/9/2014,South Beach,PUP,1
1/9/2014,South Beach,IMM,1
1/13/2014,Drakes Beach,BULL-SA4,29
1/13/2014,Drakes Beach,SA1-3,72
1/13/2014,Drakes Beach,COW,322
1/13/2014,Drakes Beach,PUP,133
1/13/2014,Drakes Beach,DEADPUP,4
1/13/2014,Drakes Beach,YRLNG,25
1/13/2014,PR Headlands,BULL-SA4,22
1/13/2014,PR Headlands,SA1-3,40
1/13/2014,PR Headlands,COW,193
1/13/2014,PR Headlands,PUP,98
1/13/2014,PR Headlands,DEADPUP,4
1/13/2014,PR Headlands,IMM,6
1/13/2014,PR Headlands,YRLNG,19
1/13/2014,South Beach,BULL-SA4,8
1/13/2014,South Beach,SA1-3,4
1/13/2014,South Beach,COW,16
1/13/2014,South Beach,PUP,2
1/13/2014,South Beach,IMM,1
1/16/2014,Drakes Beach,BULL-SA4,26
1/16/2014,Drakes Beach,SA1-3,66
1/16/2014,Drakes Beach,COW,397
1/16/2014,Drakes Beach,PUP,174
1/16/2014,Drakes Beach,DEADPUP,4
1/16/2014,Drakes Beach,IMM,2
1/16/2014,Drakes Beach,YRLNG,13
1/16/2014,PR Headlands,BULL-SA4,27
1/16/2014,PR Headlands,SA1-3,29
1/16/2014,PR Headlands,COW,261
1/16/2014,PR Headlands,PUP,151
1/16/2014,PR Headlands,DEADPUP,3
1/16/2014,PR Headlands,YRLNG,9
1/16/2014,South Beach,BULL-SA4,8
1/16/2014,South Beach,SA1-3,5
1/16/2014,South Beach,COW,18
1/16/2014,South Beach,PUP,10
1/16/2014,South Beach,DEADPUP,1
1/16/2014,South Beach,YRLNG,2
1/21/2014,Drakes Beach,BULL-SA4,42
1/21/2014,Drakes Beach,SA1-3,53
1/21/2014,Drakes Beach,COW,467
1/21/2014,Drakes Beach,PUP,296
1/21/2014,Drakes Beach,DEADPUP,4
1/21/2014,Drakes Beach,YRLNG,5
1/21/2014,PR Headlands,BULL-SA4,27
1/21/2014,PR Headlands,SA1-3,16
1/21/2014,PR Headlands,COW,279
1/21/2014,PR Headlands,PUP,191
1/21/2014,PR Headlands,DEADPUP,2
1/21/2014,PR Headlands,WNR,1
1/21/2014,PR Headlands,YRLNG,4
1/21/2014,South Beach,BULL-SA4,8
1/21/2014,South Beach,SA1-3,2
1/21/2014,South Beach,COW,21
1/21/2014,South Beach,PUP,16
1/23/2014,Drakes Beach,BULL-SA4,51
1/23/2014,Drakes Beach,SA1-3,46
1/23/2014,Drakes Beach,COW,473
1/23/2014,Drakes Beach,PUP,349
1/23/2014,Drakes Beach,DEADPUP,3
1/23/2014,Drakes Beach,YRLNG,10
1/23/2014,PR Headlands,BULL-SA4,25
1/23/2014,PR Headlands,SA1-3,23
1/23/2014,PR Headlands,COW,292
1/23/2014,PR Headlands,PUP,216
1/23/2014,PR Headlands,DEADPUP,5
1/23/2014,PR Headlands,WNR,4
1/23/2014,PR Headlands,YRLNG,1
1/23/2014,South Beach,BULL-SA4,7
1/23/2014,South Beach,SA1-3,1
1/23/2014,South Beach,COW,23
1/23/2014,South Beach,PUP,17
1/27/2014,Drakes Beach,BULL-SA4,42
1/27/2014,Drakes Beach,SA1-3,55
1/27/2014,Drakes Beach,COW,548
1/27/2014,Drakes Beach,PUP,427
1/27/2014,Drakes Beach,DEADPUP,6
1/27/2014,Drakes Beach,WNR,14
1/27/2014,Drakes Beach,YRLNG,2
1/27/2014,PR Headlands,BULL-SA4,36
1/27/2014,PR Headlands,SA1-3,10
1/27/2014,PR Headlands,COW,302
1/27/2014,PR Headlands,PUP,256
1/27/2014,PR Headlands,DEADPUP,6
1/27/2014,PR Headlands,WNR,9
1/27/2014,South Beach,BULL-SA4,9
1/27/2014,South Beach,SA1-3,4
1/27/2014,South Beach,COW,25
1/27/2014,South Beach,PUP,20
1/30/2014,Drakes Beach,BULL-SA4,38
1/30/2014,Drakes Beach,SA1-3,44
1/30/2014,Drakes Beach,COW,480
1/30/2014,Drakes Beach,PUP,410
1/30/2014,Drakes Beach,DEADPUP,7
1/30/2014,Drakes Beach,WNR,21
1/30/2014,PR Headlands,BULL-SA4,29
1/30/2014,PR Headlands,SA1-3,15
1/30/2014,PR Headlands,COW,295
1/30/2014,PR Headlands,PUP,271
1/30/2014,PR Headlands,DEADPUP,4
1/30/2014,PR Headlands,WNR,16
1/30/2014,PR Headlands,YRLNG,1
1/30/2014,South Beach,BULL-SA4,8
1/30/2014,South Beach,SA1-3,1
1/30/2014,South Beach,COW,25
1/30/2014,South Beach,PUP,24
2/3/2014,Drakes Beach,BULL-SA4,45
2/3/2014,Drakes Beach,SA1-3,42
2/3/2014,Drakes Beach,COW,492
2/3/2014,Drakes Beach,PUP,418
2/3/2014,Drakes Beach,DEADPUP,9
2/3/2014,Drakes Beach,WNR,38
2/3/2014,Drakes Beach,YRLNG,1
2/3/2014,PR Headlands,BULL-SA4,26
2/3/2014,PR Headlands,SA1-3,13
2/3/2014,PR Headlands,COW,268
2/3/2014,PR Headlands,PUP,235
2/3/2014,PR Headlands,DEADPUP,2
2/3/2014,PR Headlands,WNR,39
2/3/2014,South Beach,BULL-SA4,8
2/3/2014,South Beach,SA1-3,3
2/3/2014,South Beach,COW,24
2/3/2014,South Beach,PUP,23
2/3/2014,South Beach,WNR,2
2/6/2014,Drakes Beach,BULL-SA4,42
2/6/2014,Drakes Beach,SA1-3,37
2/6/2014,Drakes Beach,COW,435
2/6/2014,Drakes Beach,PUP,398
