YYYY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2009	4	16	0	50	329	13	15.7	2.85	7.69	5.84	307	1020.5	9	8.3	999	99	99
2009	4	16	1	50	329	13.5	16.1	3.19	6.67	5.89	313	1020.5	9	8.3	999	99	99
2009	4	16	2	50	325	15	18	2.73	7.14	5.54	307	1020.2	8.8	8.2	999	99	99
2009	4	16	3	50	329	13.2	16.4	3.13	7.69	5.75	305	1021.6	8.8	8.2	999	99	99
2009	4	16	4	50	344	11	14.7	2.95	8.33	5.72	309	1022.7	8.7	8.2	999	99	99
2009	4	16	5	50	329	12.8	15.4	2.73	7.69	5.57	308	1022.5	8.6	8.2	999	99	99
2009	4	16	6	50	326	12.3	16	2.46	7.69	5.74	304	1022.5	8.6	8.2	999	99	99
2009	4	16	7	50	330	10.7	12.8	2.34	7.14	5.41	304	1023.4	8.6	8.2	999	99	99
2009	4	16	8	50	327	9.9	11.8	2.27	7.14	5.28	304	1023.7	8.5	8.2	999	99	99
2009	4	16	9	50	332	10.3	12.2	2.08	8.33	5.23	298	1023.6	8.5	8.2	999	99	99
2009	4	16	10	50	333	9.9	13	2.09	7.14	5.24	303	1023.8	8.4	8.2	999	99	99
2009	4	16	11	50	333	10.7	13.3	2.22	7.69	5.42	303	1023.9	8.4	8.2	999	99	99
2009	4	16	12	50	332	9.6	11.5	2.02	10.81	5.19	297	1024.1	8.4	8.2	999	99	99
2009	4	16	13	50	332	9.7	11.8	2.08	6.67	5.38	299	1024.7	8.4	8.2	999	99	99
2009	4	16	14	50	333	9.6	11.8	1.93	7.14	5.09	301	1025.1	8.4	8.2	999	99	99
2009	4	16	15	50	336	8.7	10	2	7.69	5.42	307	1025.5	8.4	8.2	999	99	99
2009	4	16	16	50	334	8.6	10.5	1.86	10	5.43	306	1025.7	8.3	8.2	999	99	99
2009	4	16	17	50	332	8.3	9.8	1.78	10	5.29	304	1026	8.3	8.2	999	99	99
2009	4	16	18	50	326	7.9	9.1	1.71	7.14	5.39	295	1026.3	8.5	8.2	999	99	99
2009	4	16	19	50	326	8.2	9.5	1.59	6.67	5.09	303	1025.9	8.6	8.3	999	99	99
2009	4	16	20	50	331	8.6	10.2	1.43	9.09	4.74	289	1025.9	8.7	8.3	999	99	99
2009	4	16	21	50	327	7.3	8.7	1.47	10	5.07	291	1025.7	8.8	8.4	999	99	99
2009	4	16	22	50	329	6.2	7.8	1.38	6.25	5.02	299	1025.4	9	8.4	999	99	99
2009	4	16	23	50	319	7.9	9.4	1.39	5.88	4.7	292	1024.8	9.1	8.4	999	99	99
2009	4	17	0	50	317	8.7	10.4	1.49	6.25	4.83	300	1024.6	9.3	8.4	999	99	99
2009	4	17	1	50	320	9.4	11.7	1.66	5.88	4.89	298	1024.4	9.4	8.3	999	99	99
2009	4	17	2	50	317	9.3	11.1	1.85	6.25	5.1	309	1024.4	9.3	8.3	999	99	99
2009	4	17	3	50	329	8.4	10.6	2	6.25	5.04	312	1024.7	9.4	8.3	999	99	99
2009	4	17	4	50	330	9.3	11.2	2.02	6.25	4.95	313	1024.9	9.5	8.3	999	99	99
2009	4	17	6	50	329	8.5	10.1	2.17	6.25	5.14	308	1024.4	9.4	8.3	999	99	99
2009	4	17	7	50	327	9.2	10.7	1.94	6.25	4.99	311	1024	9.3	8.2	999	99	99
2009	4	17	8	50	333	7.7	8.8	1.49	5.56	4.63	307	1024.2	9.4	8.2	999	99	99
2009	4	17	9	50	342	5.8	7	1.53	5.56	4.94	301	1024.3	9.2	8.3	999	99	99
2009	4	17	10	50	347	7.2	8.7	1.47	5.56	4.81	301	1024	9.3	8.3	999	99	99
2009	4	17	11	50	343	6	7.2	1.48	5.88	4.89	302	1024.2	9.3	8.2	999	99	99
2009	4	17	12	50	344	6.6	8.3	1.33	5.88	4.65	300	1023.9	9.4	8.2	999	99	99
2009	4	17	13	50	3	4.4	5.6	1.48	5.88	4.97	300	1024.4	9.2	8.2	999	99	99
2009	4	17	14	50	17	3.5	4.3	1.49	5.88	4.98	300	1025	9.3	8.2	999	99	99
2009	4	17	15	50	354	5.1	5.9	1.63	6.25	5.37	295	1025.1	9.4	8.3	999	99	99
2009	4	17	16	50	348	3.7	5.2	1.6	5.88	5.29	299	1025.4	9.8	8.3	999	99	99
2009	4	17	17	50	318	4.1	5.2	1.47	5.56	5.44	303	1025.5	9.8	8.6	999	99	99
2009	4	17	18	50	328	6.8	7.5	1.35	5.56	5.41	299	1025.5	10.1	8.6	999	99	99
2009	4	17	19	50	326	6.4	7.3	1.35	9.09	5.07	291	1025.1	10.3	8.7	999	99	99
2009	4	17	20	50	322	5.5	6.4	1.24	14.81	5.35	260	1024.6	10.5	8.7	999	99	99
2009	4	17	21	50	330	6.4	7.7	1.29	8.33	5.19	271	1024	10.7	8.8	999	99	99
2009	4	17	22	50	334	8.2	9.6	1.33	14.81	5.02	257	1023.1	10.7	8.8	999	99	99
2009	4	17	23	50	344	8.2	10.5	1.79	5.56	5	303	1022.8	10.1	8.8	999	99	99
2009	4	18	0	50	333	11.4	14.1	2.13	5.56	5.06	305	1021.9	9.7	8.7	999	99	99
2009	4	18	1	50	329	10.4	12.6	2.24	5.88	5.16	304	1021.7	9.5	8.6	999	99	99
2009	4	18	2	50	338	10.5	13.5	2.23	6.25	5.31	312	1021.5	9.4	8.5	999	99	99
2009	4	18	3	50	330	11.6	13.8	2.2	6.25	5.29	305	1021.4	9.3	8.5	999	99	99
2009	4	18	4	50	339	10.5	13.5	2.34	6.67	5.39	308	1021.8	9.2	8.4	999	99	99
2009	4	18	5	50	333	11.3	14	2.38	7.14	5.41	302	1021.3	9	8.4	999	99	99
2009	4	18	6	50	335	10.1	12.1	2.19	7.14	5.45	297	1021.1	8.9	8.4	999	99	99
2009	4	18	7	50	331	9.5	12.5	2.23	7.14	5.67	302	1020.7	8.7	8.4	999	99	99
2009	4	18	8	50	335	9.7	11.5	2.08	7.14	5.57	309	1020.4	8.5	8.4	999	99	99
2009	4	18	9	50	343	7.4	8.8	2.2	7.69	5.98	296	1020.2	8.3	8.4	999	99	99
2009	4	18	10	50	349	5.5	6.6	1.94	7.69	5.9	304	1020.1	8.2	8.4	999	99	99
2009	4	18	11	50	355	5.4	6.7	2.13	7.14	6.12	302	1020.3	8.1	8.4	999	99	99
2009	4	18	12	50	3	3.9	4.6	2.24	13.79	6.37	285	1020.5	8.1	8.4	999	99	99
2009	4	18	13	50	15	3.6	4.4	2.11	7.69	6.45	295	1020.8	7.7	8.4	999	99	99
2009	4	18	14	50	359	2.6	3.8	2.16	8.33	6.63	291	1021.2	7.5	8.4	999	99	99
2009	4	18	15	50	3	2	3.2	2.07	7.69	6.51	297	1021.6	7.5	8.5	999	99	99
2009	4	18	16	50	19	1.1	2.2	2	8.33	6.5	286	1021.7	7.3	8.6	999	99	99
2009	4	18	17	50	336	2.5	3.5	1.88	13.79	6.29	283	1021.9	7.4	8.8	999	99	99
2009	4	18	18	50	333	4.2	5.2	1.96	12.9	6.7	284	1021.9	7.2	8.8	999	99	99
2009	4	18	19	50	325	6.2	7.4	1.78	13.79	6.48	280	1021.5	7.7	8.8	999	99	99
2009	4	18	20	50	324	7.5	9.2	1.77	13.79	6.07	276	1020.9	8.2	8.8	999	99	99
2009	4	18	21	50	327	6.9	8.7	1.72	12.9	5.81	272	1020.7	8.1	8.8	999	99	99
2009	4	18	22	50	326	8.3	9.4	1.82	12.9	5.97	271	1020	8.3	8.8	999	99	99
2009	4	19	0	50	323	6.1	7.5	1.85	13.79	6.03	271	1019.2	8.4	8.8	999	99	99
2009	4	19	1	50	323	4.8	5.8	1.93	12.9	6.61	281	1018.8	9.2	8.8	999	99	99
2009	4	19	2	50	324	4.7	5.7	2	12.9	7.12	284	1018.6	9.2	8.8	999	99	99
2009	4	19	3	50	317	2.7	3.6	2.01	12.9	7.05	281	1019.2	9.2	8.7	999	99	99
2009	4	19	5	50	326	2.2	3.2	2.19	12.12	7.44	281	1019.1	9	8.7	999	99	99
2009	4	19	6	50	322	2	3.1	2.25	12.9	7.54	286	1018.8	9	8.6	999	99	99
2009	4	19	7	50	326	1.3	2.3	2.29	13.79	7.7	295	1018.8	8.9	8.6	999	99	99
2009	4	19	8	50	335	1.8	2.7	2.26	12.12	7.44	279	1018.7	8.9	8.6	999	99	99
2009	4	19	9	50	328	2.1	3	2.22	12.9	7.5	292	1018.2	8.9	8.6	999	99	99
2009	4	19	10	50	352	2.3	3.1	2.28	12.9	7.49	293	1018.3	9	8.6	999	99	99
2009	4	19	11	50	346	1.6	2.4	2.21	12.9	7.66	284	1018.2	8.8	8.7	999	99	99
2009	4	19	12	50	347	1.6	2.1	2.33	12.9	7.81	289	1018.4	8.8	8.7	999	99	99
2009	4	19	13	50	357	1.5	2.3	2.07	12.12	7.61	289	1018.6	9	8.7	999	99	99
2009	4	19	14	50	10	2.4	3.2	2.16	11.43	7.93	280	1019.2	9.5	8.7	999	99	99
2009	4	19	15	50	355	1.6	2.2	2.07	12.9	7.81	279	1019.5	9.7	8.8	999	99	99
2009	4	19	16	50	358	2.4	3.1	2.08	12.9	8.05	278	1019.8	10	9.1	999	99	99
2009	4	19	17	50	334	2.1	2.8	2.01	11.43	7.6	286	1020.1	10.5	9.3	999	99	99
2009	4	19	18	50	324	2.4	3.2	2.08	12.9	7.65	280	1019.9	10.5	9.8	999	99	99
2009	4	19	19	50	345	4.1	4.8	1.92	12.12	7.66	281	1019.3	10.9	9.8	999	99	99
2009	4	19	20	50	344	5.1	5.7	1.81	12.12	7.36	279	1018.9	11.1	9.8	999	99	99
2009	4	19	21	50	337	4.5	5.2	1.81	10	7.44	296	1018.7	11.5	9.8	999	99	99
2009	4	19	22	50	337	4.6	5.3	1.83	12.12	7.54	285	1018	11.6	9.8	999	99	99
2009	4	19	23	50	334	5	5.9	1.81	11.43	7.24	287	1017.6	11.9	10	999	99	99
2009	4	20	0	50	328	4.3	5.1	1.7	11.43	7.39	285	1017.4	12.1	9.9	999	99	99
2009	4	20	1	50	326	4.6	5.3	1.62	12.12	7.39	288	1017.3	12.8	9.9	999	99	99
2009	4	20	2	50	332	4.5	5.1	1.54	11.43	7.27	288	1017.3	12.8	9.8	999	99	99
2009	4	20	3	50	335	4.1	4.8	1.53	11.43	7.18	285	1017.6	12.4	9.9	999	99	99
2009	4	20	4	50	318	4.4	5	1.5	12.12	7.23	286	1018	11.7	10	999	99	99
2009	4	20	5	50	309	4.5	5.1	1.59	11.43	7.56	288	1017.9	11.4	10	999	99	99
2009	4	20	6	50	314	4.6	5.2	1.39	10.81	7.17	289	1017.7	11.4	10.1	999	99	99
2009	4	20	7	50	8	1.8	2.4	1.41	10.81	7.5	276	1017.8	11.3	10	999	99	99
2009	4	20	9	50	312	1.8	2.3	1.38	10.81	7.27	293	1017.1	11.6	10	999	99	99
2009	4	20	10	50	317	1.6	2.2	1.29	10.81	7.23	283	1016.9	10.8	10	999	99	99
2009	4	20	11	50	292	3.3	3.7	1.26	10.81	7.33	294	1016.9	10.4	10	999	99	99
2009	4	20	12	50	331	2.2	2.7	1.32	10.81	7.29	295	1016.8	10.6	10	999	99	99
2009	4	20	13	50	2	2.1	2.6	1.23	10	7.23	288	1017.1	11	10	999	99	99
2009	4	20	14	50	65	2.2	2.8	1.14	11.43	7.22	277	1017.6	12.4	10	999	99	99
2009	4	20	15	50	105	3.2	4.2	1.29	11.43	7.34	281	1017.7	13.3	10.1	999	99	99
2009	4	20	16	50	101	5.3	6	1.28	10.81	7.2	290	1017.7	15.4	10.2	999	99	99
2009	4	20	17	50	106	4.4	5	1.34	11.43	7.14	282	1017.9	15.8	10.4	999	99	99
2009	4	20	18	50	26	3.1	3.5	1.33	10.81	7.05	279	1017.6	16.2	10.9	999	99	99
2009	4	20	19	50	340	2.8	3.2	1.23	10.81	7.33	282	1017	14.8	11.5	999	99	99
2009	4	20	20	50	334	3.1	3.7	1.26	10	7.42	281	1016.6	14	12.1	999	99	99
2009	4	20	21	50	327	3.9	4.3	1.17	10	7.14	278	1016.4	14.6	12.1	999	99	99
2009	4	20	22	50	336	4.8	5.5	1.11	10.81	7.24	289	1015.9	14.7	12.5	999	99	99
2009	4	20	23	50	329	5.3	5.8	1.01	10.81	6.53	276	1015.3	13.7	11.8	999	99	99
2009	4	21	0	50	329	4.7	5.2	1.04	10.81	6.87	284	1015	13.7	11.3	999	99	99
2009	4	21	1	50	334	5	5.9	1.09	10.81	6.87	292	1014.9	14.1	11.2	999	99	99
2009	4	21	2	50	347	5.2	5.9	0.96	10	6.33	294	1014.8	14.5	11	999	99	99
2009	4	21	3	50	340	4.4	5	0.9	10.81	6.15	282	1015.1	13.8	11.1	999	99	99
2009	4	21	4	50	328	3.8	4.3	0.94	10	6.41	288	1015.6	14.1	10.9	999	99	99
2009	4	21	5	50	310	4.7	5.2	0.92	10	6.35	293	1015.6	13.2	11.3	999	99	99
2009	4	21	6	50	325	4.5	5.2	0.9	10	6.64	298	1015.2	12.8	11.7	999	99	99
2009	4	21	7	50	311	3.9	4.6	0.91	10	6.86	296	1014.9	12.6	11.6	999	99	99
2009	4	21	8	50	3	2.5	3.7	0.89	10.81	6.64	284	1014.8	12.5	11.5	999	99	99
2009	4	21	9	50	340	1.6	1.9	0.87	10.81	7.06	277	1014.4	12	11.4	999	99	99
2009	4	21	10	50	333	2.8	3.2	0.89	10.81	7	285	1014.1	11.8	11.3	999	99	99
2009	4	21	11	50	332	3.3	4	0.94	10	7	289	1013.7	11.4	11.2	999	99	99
2009	4	21	12	50	342	2.9	3.6	0.88	13.79	7.11	201	1013.5	11.4	11.2	999	99	99
2009	4	21	13	50	23	1.1	1.5	0.86	13.79	7.27	190	1013.5	11.7	11.2	999	99	99
2009	4	21	14	50	352	0.8	1.1	0.83	13.79	7.27	197	1013.8	12.7	11.2	999	99	99
2009	4	21	15	50	301	0.5	1.1	0.77	10	6.82	285	1014.1	14.7	11.3	999	99	99
2009	4	21	16	50	102	0.5	1.5	0.85	13.79	6.56	196	1014.1	16.9	11.6	999	99	99
2009	4	21	17	50	321	3.1	3.6	0.79	10	6.68	295	1014.5	12.2	11.8	999	99	99
2009	4	21	18	50	331	4.6	5.5	0.78	13.79	6.91	199	1014.4	12	12.2	999	99	99
2009	4	21	19	50	333	5.5	6.2	0.79	9.09	6.26	291	1014.1	12.3	12.2	999	99	99
2009	4	21	20	50	339	5.2	5.6	0.73	10	5.47	284	1013.5	13.3	12.1	999	99	99
2009	4	21	21	50	331	4.4	4.9	0.8	9.09	6	281	1013.3	13	11.9	999	99	99
2009	4	21	22	50	329	5	5.6	0.78	9.09	5.86	293	1012.7	13	11.5	999	99	99
2009	4	21	23	50	331	5.5	6	0.82	9.09	5.41	295	1012.3	13.1	11.5	999	99	99
2009	4	22	0	50	329	7.2	8.5	0.81	12.9	4.49	209	1012	12.5	11.2	999	99	99
2009	4	22	1	50	327	6.9	8.1	0.9	9.09	4.63	295	1011.7	12	11.2	999	99	99
2009	4	22	2	50	328	6.5	7.5	0.87	9.09	4.66	302	1011.5	11.9	11.1	999	99	99
2009	4	22	3	50	327	6.5	7.5	0.84	12.9	4.64	189	1011.8	11.5	11	999	99	99
2009	4	22	4	50	323	5.7	6.8	0.94	12.9	4.83	200	1012.2	11.4	10.9	999	99	99
2009	4	22	5	50	315	5.7	6.7	0.87	10	4.72	280	1012.1	11.2	10.9	999	99	99
2009	4	22	6	50	313	4.8	5.6	0.85	9.09	4.91	298	1012	11	10.8	999	99	99
2009	4	22	7	50	313	3.7	4.4	0.79	9.09	5	301	1012.1	11.1	10.9	999	99	99
2009	4	22	8	50	303	3.7	4.4	0.77	12.9	5	203	1011.7	11	10.9	999	99	99
2009	4	22	9	50	323	4.2	5.1	0.77	12.9	5.22	206	1011.5	11.1	10.9	999	99	99
2009	4	22	10	50	334	2.4	3.1	0.73	12.9	5.64	212	1011.3	11.2	11.3	999	99	99
2009	4	22	11	50	293	3.2	3.7	0.77	12.9	5.54	224	1011.5	10.8	11.2	999	99	99
2009	4	22	12	50	326	4.4	5.1	0.75	12.9	5.12	221	1011.4	10.9	11.1	999	99	99
2009	4	22	13	50	337	2.6	3.3	0.75	12.9	5.1	202	1011.7	11.2	11	999	99	99
2009	4	22	14	50	270	2.4	3	0.74	12.9	5.25	233	1012.6	10.9	11.1	999	99	99
2009	4	22	15	50	265	2.7	3.1	0.73	8.33	5.33	293	1013	11.1	11.2	999	99	99
2009	4	22	16	50	237	1.5	2.2	0.76	9.09	5.53	294	1013.4	11.4	11.5	999	99	99
2009	4	22	17	50	240	2.9	3.6	0.75	8.33	5.44	303	1013.8	11.6	11.9	999	99	99
2009	4	22	18	50	228	2	2.6	0.72	21.05	5.71	206	1013.8	11.8	12.1	999	99	99
2009	4	22	19	50	256	3.9	4.9	0.71	21.05	5.86	230	1013.9	12	12.5	999	99	99
2009	4	22	20	50	267	3.4	4.1	0.67	21.05	5.77	192	1013.9	12	12.7	999	99	99
2009	4	22	21	50	274	3.6	4.4	0.77	21.05	6.19	202	1013.7	12	12.9	999	99	99
2009	4	22	22	50	275	2.9	3.7	0.74	12.9	5.71	206	1013.1	12	12.8	999	99	99
2009	4	22	23	50	295	4.7	5.6	0.81	21.05	6.01	202	1012.6	11.2	12.6	999	99	99
2009	4	23	0	50	296	4.4	5.2	0.85	21.05	5.88	203	1012.4	10.4	12	999	99	99
2009	4	23	1	50	273	3.2	4.8	0.87	19.05	5.85	208	1012.1	10.3	11.8	999	99	99
2009	4	23	2	50	307	4	5.6	0.82	21.05	5.59	216	1012.2	10.1	11.9	999	99	99
2009	4	23	3	50	288	3.6	4.3	1.02	19.05	5.84	207	1012.4	10.3	11.9	999	99	99
2009	4	23	4	50	266	4.8	6.1	1.14	19.05	6.34	197	1012.9	10.1	11.8	999	99	99
2009	4	23	5	50	266	5.1	6.3	1.21	19.05	6.06	235	1013.3	10	11.7	999	99	99
2009	4	23	6	50	219	3.6	4.6	1.21	19.05	5.97	213	1013.2	10.3	11.6	999	99	99
2009	4	23	7	50	248	3	3.8	1.29	19.05	6.43	213	1012.9	10.5	11.6	999	99	99
2009	4	23	8	50	267	4.6	5.5	1.22	19.05	6.43	218	1013.4	10.5	11.5	999	99	99
2009	4	23	9	50	226	3	3.6	1.28	19.05	6.45	211	1012.9	10.5	11.5	999	99	99
2009	4	23	10	50	278	2.3	3.3	1.52	19.05	7.3	203	1012.9	10.6	11.4	999	99	99
2009	4	23	11	50	272	4	4.9	1.47	19.05	6.8	200	1013.2	10.7	11.4	999	99	99
2009	4	23	12	50	265	3.9	5.6	1.48	19.05	6.87	201	1013.4	10.5	11.3	999	99	99
2009	4	23	13	50	270	4.3	6	1.54	9.09	6.77	315	1013.9	9.6	11.3	999	99	99
2009	4	23	14	50	276	3.7	5	1.69	19.05	6.84	202	1014.5	9.3	11.2	999	99	99
2009	4	23	15	50	308	4.5	5.9	1.59	19.05	6.62	204	1014.6	9.6	11.2	999	99	99
2009	4	23	16	50	281	3.3	4.4	1.47	19.05	6.57	215	1015	10.1	11.2	999	99	99
2009	4	23	17	50	299	4.5	5.5	1.58	19.05	6.48	199	1015.5	10.4	11.3	999	99	99
2009	4	23	18	50	309	4.1	5.1	1.64	19.05	6.8	196	1015.5	10.3	11.4	999	99	99
2009	4	23	19	50	296	4.9	5.9	1.86	19.05	6.88	206	1015.6	10.3	11.6	999	99	99
2009	4	23	20	50	307	5.9	7	1.75	19.05	6.55	204	1015.7	10.3	11.6	999	99	99
2009	4	23	21	50	303	5.6	6.7	1.82	17.39	6.79	195	1015.6	10.3	11.9	999	99	99
2009	4	23	22	50	310	5.7	6.9	2.03	10	6.54	304	1015.2	10.3	11.8	999	99	99
2009	4	23	23	50	315	6.4	7.6	2.18	17.39	6.56	203	1014.5	10.4	11.9	999	99	99
2009	4	24	0	50	311	6.3	7.6	2.17	17.39	6.67	187	1014.4	10.4	11.8	999	99	99
2009	4	24	1	50	311	7.9	9.7	2.12	17.39	6.38	207	1014.7	10.5	12.5	999	99	99
2009	4	24	2	50	318	8.3	9.7	2.44	17.39	6.31	188	1014.3	10.3	12.2	999	99	99
2009	4	24	3	50	324	8.8	10.4	2.31	9.09	6.07	313	1014.3	10.3	12	999	99	99
2009	4	24	4	50	330	9.4	11.8	2.57	17.39	6.09	199	1014.9	10.3	11.7	999	99	99
2009	4	24	5	50	323	10.1	12.2	2.38	17.39	5.84	219	1014.7	10.2	11.5	999	99	99
2009	4	24	6	50	324	9.9	12	2.21	17.39	5.74	190	1014.7	10.1	11.4	999	99	99
2009	4	24	7	50	327	9.6	11.5	2.17	17.39	5.62	194	1014.9	9.9	11.2	999	99	99
2009	4	24	8	50	328	9.3	10.7	2.28	9.09	6.16	310	1014.9	9.7	10.8	999	99	99
2009	4	24	9	50	327	9.9	12	2.31	17.39	5.96	196	1015	9.6	10.3	999	99	99
2009	4	24	10	50	334	10.3	12.3	2.43	17.39	5.91	205	1015	9.5	10.1	999	99	99
2009	4	24	11	50	329	10.9	12.9	2.57	17.39	5.97	191	1015.3	9.3	10.1	999	99	99
2009	4	24	12	50	332	10.2	12.6	2.84	17.39	6.26	210	1015.4	9.3	10.5	999	99	99
2009	4	24	13	50	328	10.8	13	2.61	7.14	6.09	309	1015.6	9.3	10.6	999	99	99
2009	4	24	14	50	327	11.9	13.8	2.66	8.33	5.96	302	1016.3	9.1	10.6	999	99	99
2009	4	24	15	50	335	12.5	14.2	3.1	8.33	6.34	308	1016.8	9.2	10.5	999	99	99
2009	4	24	16	50	329	11.7	14	2.84	7.69	6.09	313	1017.4	9.2	10.5	999	99	99
2009	4	24	17	50	323	11.9	14.6	2.55	7.69	5.9	310	1017.8	9.5	10.5	999	99	99
2009	4	24	18	50	323	11.5	13.7	2.66	16	5.95	186	1018.2	9.6	10.5	999	99	99
2009	4	24	19	50	319	11.1	13.5	2.51	7.14	5.64	307	1018.4	9.7	10.5	999	99	99
2009	4	24	20	50	323	11.8	14.7	2.29	7.69	5.55	306	1018.3	9.8	10.5	999	99	99
2009	4	24	21	50	314	12	14.7	2.52	8.33	5.66	308	1018	9.9	10.4	999	99	99
2009	4	24	22	50	318	11.4	13.2	2.52	16	5.78	218	1018	9.9	10.3	999	99	99
2009	4	24	23	50	320	10.9	13.1	2.45	16	5.68	202	1018	10	10.4	999	99	99
2009	4	25	0	50	320	12.3	15.2	2.51	16	5.78	208	1017.9	9.9	10.4	999	99	99
2009	4	25	1	50	322	12.1	15.7	2.47	16	5.54	198	1017.9	9.8	10.3	999	99	99
2009	4	25	2	50	324	12.3	16.4	2.74	7.14	5.72	308	1017.7	9.6	10.2	999	99	99
2009	4	25	3	50	330	12.5	15.6	2.82	7.69	5.76	316	1017.7	9.6	10.2	999	99	99
2009	4	25	4	50	329	13.3	16.8	2.76	7.14	5.94	309	1017.9	9.5	10.1	999	99	99
2009	4	25	5	50	332	12.2	15.2	2.67	8.33	5.74	305	1018.3	9.4	10.1	999	99	99
2009	4	25	6	50	327	11.7	13.4	2.64	8.33	5.83	314	1018.2	9.3	10	999	99	99
2009	4	25	7	50	335	11.4	13.5	2.59	7.14	5.89	307	1018.6	9.2	9.8	999	99	99
2009	4	25	8	50	339	12	14	2.52	8.33	5.72	296	1018.4	9.2	9.6	999	99	99
2009	4	25	9	50	336	10.1	11.9	2.36	8.33	5.75	303	1018.7	9.1	9.3	999	99	99
2009	4	25	10	50	333	8.4	10.7	2.39	8.33	5.98	304	1019.1	9.1	9.2	999	99	99
2009	4	25	11	50	329	7.4	9.2	2.28	7.69	5.98	307	1019.4	9.1	9.1	999	99	99
2009	4	25	12	50	321	8	9.9	2.18	7.69	5.96	310	1019.6	9	9.1	999	99	99
2009	4	25	13	50	329	9.4	12.1	2	7.69	5.75	305	1020	9	9	999	99	99
2009	4	25	14	50	330	9.4	11.9	2.1	8.33	5.58	306	1020.8	9.1	9	999	99	99
2009	4	25	15	50	324	10.9	13.2	2.19	8.33	5.71	299	1021.1	9.1	9	999	99	99
2009	4	25	16	50	327	10.5	12.6	2.29	7.14	5.61	311	1021.3	9.1	9	999	99	99
2009	4	25	17	50	328	9.1	10.9	2.33	6.67	5.67	308	1021.8	9.2	9	999	99	99
2009	4	25	18	50	326	10.7	13	2.49	8.33	5.94	306	1021.8	9.2	9	999	99	99
2009	4	25	19	50	329	11	13.3	2.33	8.33	5.54	299	1021.7	9.2	9.1	999	99	99
2009	4	25	20	50	328	10.1	12.4	2.54	7.69	5.83	303	1021.9	9.3	9.1	999	99	99
2009	4	25	21	50	330	10.2	11.8	2.49	6.67	5.64	309	1021.9	9.5	9.1	999	99	99
2009	4	25	22	50	326	8.8	10.6	2.47	7.14	5.77	306	1021.6	9.5	9.1	999	99	99
2009	4	25	23	50	324	9.1	10.6	2.26	7.69	5.59	309	1021.2	9.5	9.1	999	99	99
2009	4	26	0	50	318	9.2	11.2	2.51	7.69	5.85	306	1021.3	9.5	9	999	99	99
2009	4	26	1	50	318	9	10.9	2.49	7.14	5.81	310	1021	9.5	9	999	99	99
2009	4	26	3	50	319	10.1	13.1	2.54	7.69	5.57	319	1020.8	9.4	8.9	999	99	99
2009	4	26	4	50	319	10.9	12.9	2.71	7.69	5.83	301	1020.9	9.4	8.9	999	99	99
2009	4	26	5	50	319	12.6	15.3	2.89	8.33	6.01	309	1020.3	9.3	8.9	999	99	99
2009	4	26	6	50	320	12.7	15.5	2.89	8.33	6.05	311	1019.9	9.1	8.9	999	99	99
2009	4	26	7	50	323	11.2	12.8	2.68	7.14	5.81	306	1019.9	9	8.9	999	99	99
2009	4	26	8	50	325	11.8	14.1	2.76	8.33	6.02	309	1019.5	8.9	8.9	999	99	99
2009	4	26	9	50	325	9.3	11.8	2.76	8.33	6.1	306	1019.5	8.9	8.8	999	99	99
2009	4	26	10	50	328	9.2	12.4	3.17	8.33	6.61	311	1019.6	8.9	8.8	999	99	99
2009	4	26	11	50	320	10.3	13.1	2.93	8.33	6.2	308	1019.5	8.9	8.8	999	99	99
2009	4	26	12	50	319	11	13.3	3.05	8.33	6.32	309	1018.9	8.8	8.7	999	99	99
2009	4	26	13	50	332	11.5	13.6	3.1	9.09	6.29	305	1018.7	8.9	8.6	999	99	99
2009	4	26	14	50	330	12.1	15.4	3.14	9.09	6.33	308	1018.9	8.9	8.6	999	99	99
2009	4	26	15	50	334	11	13	2.98	9.09	6.13	305	1019.1	8.9	8.7	999	99	99
2009	4	26	16	50	337	10.6	13	3.07	9.09	6.3	302	1018.6	8.9	8.7	999	99	99
2009	4	26	17	50	332	8.9	10.8	2.43	9.09	6.05	307	1018.8	8.9	8.7	999	99	99
2009	4	26	18	50	333	7.8	9.3	2.45	10	6.24	301	1018.7	9	8.8	999	99	99
2009	4	26	19	50	332	8.3	9.9	2.58	9.09	6.41	307	1018.5	9	8.9	999	99	99
2009	4	26	20	50	330	8.4	10.2	2.61	9.09	6.31	300	1018.4	9.1	8.9	999	99	99
2009	4	26	21	50	328	8.4	10.5	2.27	9.09	6.05	305	1018.4	9.2	8.9	999	99	99
2009	4	26	22	50	325	9.7	11.7	2.42	10	5.96	301	1017.7	9.2	9	999	99	99
2009	4	26	23	50	330	10.1	12.1	2.58	9.09	6.06	297	1017.2	9.2	8.9	999	99	99
2009	4	27	0	50	332	10.7	13.1	2.67	9.09	6.02	298	1016.8	9.2	8.9	999	99	99
2009	4	27	1	50	331	10.4	12.7	2.76	8.33	5.88	309	1016.1	9.2	8.9	999	99	99
2009	4	27	2	50	324	10.4	12.1	2.95	9.09	6.27	299	1015.8	9.1	8.8	999	99	99
2009	4	27	3	50	323	9.8	12	2.79	8.33	6.06	310	1016.2	9.1	8.8	999	99	99
